title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
Amazon launches ‘Pivot’ program to help underperforming employees - HR Dive,https://news.google.com/rss/articles/CBMioAFBVV95cUxOR0lTeUpVcGtUTXd1d0JqdU5jbDJfZnppeFBYb3FSN21MbDNfbVc3MDJibkM1aFFocXU3Y2Fta050SXhoN3p3X09HbGE4bTB3SEhIQVZFTkd2WjN3UmN2OU5nakxDTUZtTlVyTkloOW1fYTUwbGM5Q0VMOXpuMlQ3S3l1amw1VUhraFM2UFdXVUJmbTFPRDYxd2JfOVhETTZ4?oc=5,https://news.google.com/rss/articles/CBMioAFBVV95cUxOR0lTeUpVcGtUTXd1d0JqdU5jbDJfZnppeFBYb3FSN21MbDNfbVc3MDJibkM1aFFocXU3Y2Fta050SXhoN3p3X09HbGE4bTB3SEhIQVZFTkd2WjN3UmN2OU5nakxDTUZtTlVyTkloOW1fYTUwbGM5Q0VMOXpuMlQ3S3l1amw1VUhraFM2UFdXVUJmbTFPRDYxd2JfOVhETTZ4?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,14410697794251191643,0,news.google.com,2017-01-23
'1984' Tops Amazon Bestseller List After Trump Aide's 'Alternative Facts' - NPR,https://news.google.com/rss/articles/CBMirgFBVV95cUxOWVBSSjkwa2taNW43WHZOUmdpV29Qd2JUelNIa1p0UHZNeXEtQWRPOHVQWkZDTXU3QXc3MzVrNnQ4NzlkZEVwcDNJS0FaWm9oX2tRaVlxTGxnQ2p6c0xqbXN5SG9CTDJQYUtBUURxSUxRdW5HXzBwLW5BQzZuRG9aQVJGRkdHcEl1N09yd1BhVkl5UUdTOFh6N0lYbER4bUR3b0l2b2Znb0tta2p2YXc?oc=5,https://news.google.com/rss/articles/CBMirgFBVV95cUxOWVBSSjkwa2taNW43WHZOUmdpV29Qd2JUelNIa1p0UHZNeXEtQWRPOHVQWkZDTXU3QXc3MzVrNnQ4NzlkZEVwcDNJS0FaWm9oX2tRaVlxTGxnQ2p6c0xqbXN5SG9CTDJQYUtBUURxSUxRdW5HXzBwLW5BQzZuRG9aQVJGRkdHcEl1N09yd1BhVkl5UUdTOFh6N0lYbER4bUR3b0l2b2Znb0tta2p2YXc?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,16066626851215640365,0,news.google.com,2017-01-24
Amazon to implement Missouri sales tax on Feb. 1 - Columbia Missourian,https://news.google.com/rss/articles/CBMi4gFBVV95cUxONW1GWFFFOFR0Q3ZOc3dyZUNvVEhKRGRKUmhScnQ4RTN5aHhuUVlXMkwzVURMVVAxZmNMYVQySjdQUUJOZldsSFE5ZGJFSkhzSVlQQTRPSnR3aFdjYzM4NU1IRU1MZDU4a2wyQUZDeDJYaVZiVFF6c0wzLUwwZzh1alVoQ3ZCMlYxenlGbnR2WlkxNWdNVkZxSlR2OF9JWnMybS0wczFEREV0Y0RVSHBrdXZJMWx2em80UlNYaXBKUl9ZelFuVl94eVlraTVTWExoRVRUb1NtYTZGZERKTEFfa1p3?oc=5,https://news.google.com/rss/articles/CBMi4gFBVV95cUxONW1GWFFFOFR0Q3ZOc3dyZUNvVEhKRGRKUmhScnQ4RTN5aHhuUVlXMkwzVURMVVAxZmNMYVQySjdQUUJOZldsSFE5ZGJFSkhzSVlQQTRPSnR3aFdjYzM4NU1IRU1MZDU4a2wyQUZDeDJYaVZiVFF6c0wzLUwwZzh1alVoQ3ZCMlYxenlGbnR2WlkxNWdNVkZxSlR2OF9JWnMybS0wczFEREV0Y0RVSHBrdXZJMWx2em80UlNYaXBKUl9ZelFuVl94eVlraTVTWExoRVRUb1NtYTZGZERKTEFfa1p3?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,11091616119020443512,0,news.google.com,2017-01-24
Scouring the Amazon's splendor of bird life - Times Herald-Record,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNMmdBMkphenphMGljSC0yZG9pMTZDai1nRUNuVG1YN1pQLVhDMmJqVTRwdTJPZVBEZW5mT3NxU2xoaW1tQXNfbVl4Nlg5aHhtUm4yODdYcmxNSnRxOE4xZW5nSmd3UTkyV2UwRDEzaDJnZVRaUnlxcXJ2enJSRnFja2F4THVrem1iOXNEdzVsTlFleFQzTlJYYlZIZ2preVdHdldkQ19FSzJVZw?oc=5,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNMmdBMkphenphMGljSC0yZG9pMTZDai1nRUNuVG1YN1pQLVhDMmJqVTRwdTJPZVBEZW5mT3NxU2xoaW1tQXNfbVl4Nlg5aHhtUm4yODdYcmxNSnRxOE4xZW5nSmd3UTkyV2UwRDEzaDJnZVRaUnlxcXJ2enJSRnFja2F4THVrem1iOXNEdzVsTlFleFQzTlJYYlZIZ2preVdHdldkQ19FSzJVZw?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,1988772989188031231,0,news.google.com,2017-01-27
Christina Ricci is reason to watch Amazon Prime's 'Z: The Beginning of Everything' - Pocono Record,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSG9VNWNfMDNRNjcwdE5DZ1J2dXR3U0dXS21WeEFiMXFxSFI4eFg5NVFBcS0yZnBxMlNfendmQlo2Ylh2U1g2YmRZRkxGZmczQnNVc2NSLUNfdEJXNXl6cmctSnVObHA0blRuZlpDWjBGN3c2WDJlZEhRcmhkOG1ieUJQU0RQVmtoMnczeTNiU1pGaXZXV1VIZEtESlkwTWVTaktr?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSG9VNWNfMDNRNjcwdE5DZ1J2dXR3U0dXS21WeEFiMXFxSFI4eFg5NVFBcS0yZnBxMlNfendmQlo2Ylh2U1g2YmRZRkxGZmczQnNVc2NSLUNfdEJXNXl6cmctSnVObHA0blRuZlpDWjBGN3c2WDJlZEhRcmhkOG1ieUJQU0RQVmtoMnczeTNiU1pGaXZXV1VIZEtESlkwTWVTaktr?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,10407622330604042227,0,news.google.com,2017-01-28
Amazon fighting Trump immigration order in court - Retail Dive,https://news.google.com/rss/articles/CBMikgFBVV95cUxQeHZJUUREOGRpTHBscGtKWk10c3p2MEkzaHJvYklHbHZHVmtpX0JqQmdBQXdEczNXbkUzX29zNldjVUl6RFh2dmtUbjAtc3R4QmxvOGt1WS1XbG5GNkNiOXJnSHZWRzFhMGZGdG8yRFNGN2FJaDlhbUU3T1kzel9IQ3NZY0hRZjVBR0FHNnkyR2FvQQ?oc=5,https://news.google.com/rss/articles/CBMikgFBVV95cUxQeHZJUUREOGRpTHBscGtKWk10c3p2MEkzaHJvYklHbHZHVmtpX0JqQmdBQXdEczNXbkUzX29zNldjVUl6RFh2dmtUbjAtc3R4QmxvOGt1WS1XbG5GNkNiOXJnSHZWRzFhMGZGdG8yRFNGN2FJaDlhbUU3T1kzel9IQ3NZY0hRZjVBR0FHNnkyR2FvQQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,13541505950295941847,0,news.google.com,2017-01-31
Margaret Atwood's 'The Handmaid's Tale' Soars To Top Of Amazon Bestseller List - NPR,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZFpoUFd1eVRiTWk0RTVsblZGZllzcUR3N3oxUnN5d0s3QjFqckpEUnBtUE5OdzJlZmpZOTJRWVY3TjlUeEFFdzRFUUNNR3NBRTV4ZVo5UGRidi1jaTNwRHJkTnhSRS1lbUZfUHJBVTV0VUtHSXplRjZYa0F0YXBPTDlzNzJDOW5RRy03RUcwbUVpRnJLakQ0STl3XzJoTldfSXZmTEdvV1FkTEhUODltTklfM3dBUQ?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZFpoUFd1eVRiTWk0RTVsblZGZllzcUR3N3oxUnN5d0s3QjFqckpEUnBtUE5OdzJlZmpZOTJRWVY3TjlUeEFFdzRFUUNNR3NBRTV4ZVo5UGRidi1jaTNwRHJkTnhSRS1lbUZfUHJBVTV0VUtHSXplRjZYa0F0YXBPTDlzNzJDOW5RRy03RUcwbUVpRnJLakQ0STl3XzJoTldfSXZmTEdvV1FkTEhUODltTklfM3dBUQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,14039996913141596533,0,news.google.com,2017-02-06
Amazon wants to drop packages by parachute - USA Today,https://news.google.com/rss/articles/CBMiowFBVV95cUxQLTlORFVNSHpfOGI1ZVBGbnNQWVFyYVVDZC1nNUdtQzRiUXBFNWVKVG50MTZsOC1xemQtMW1Vd2hFdXMxUUFjRU93WEdTSzRvWDg3THQ4bGN5QWRfS1RJVV92RzU3TFY1bU9DUTFheGNBYXlUNHBaZ2tqVFFlXzVwU3o1d2U4VzNWaXA4d3ZPalJ4ZmNlNUUzRU5MdTZHc2htS2JR?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxQLTlORFVNSHpfOGI1ZVBGbnNQWVFyYVVDZC1nNUdtQzRiUXBFNWVKVG50MTZsOC1xemQtMW1Vd2hFdXMxUUFjRU93WEdTSzRvWDg3THQ4bGN5QWRfS1RJVV92RzU3TFY1bU9DUTFheGNBYXlUNHBaZ2tqVFFlXzVwU3o1d2U4VzNWaXA4d3ZPalJ4ZmNlNUUzRU5MdTZHc2htS2JR?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,15946148206624216232,0,news.google.com,2017-02-14
Whole Foods cracks down on unhealthy snacks with probiotic claims - Food Dive,https://news.google.com/rss/articles/CBMipgFBVV95cUxQSzRPYU9ySDdVdV94VEFsWXUzSkVwYk50VWYybHU5N05lME1POENxMG9ERXdUbjlBanlBWWNUQmpOZE9aWGFrMXppaXZMdW15QUdITlJqRWtkMDMtZzJCZzBLX2xEN0R6RmZxT282aWllZXdMVTAwdUFjclNHREZRbHhLM0g5YVg3ODJXdUdVVnMxYU91ZjBjWlJnb2VrbHdQeUFiUXFR?oc=5,https://news.google.com/rss/articles/CBMipgFBVV95cUxQSzRPYU9ySDdVdV94VEFsWXUzSkVwYk50VWYybHU5N05lME1POENxMG9ERXdUbjlBanlBWWNUQmpOZE9aWGFrMXppaXZMdW15QUdITlJqRWtkMDMtZzJCZzBLX2xEN0R6RmZxT282aWllZXdMVTAwdUFjclNHREZRbHhLM0g5YVg3ODJXdUdVVnMxYU91ZjBjWlJnb2VrbHdQeUFiUXFR?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,13534937169301829601,0,news.google.com,2017-02-15
"Free App 'Reverb' Brings Amazon's Alexa to Mac Desktops, iPhones, and iPads - MacRumors",https://news.google.com/rss/articles/CBMieEFVX3lxTE1aSE9tZS1FTGt3Q1RMMGlNdXprcTF6ZDg1WGsxXzdRU2xITC1tZ2JJMVo2blBzVHhoZlE1Y1Q3RG9KV2tWQkJpNDBZdnMyNHlWSVdqeGtqN2RGUFhJLXlpTE5oazVVbWtjSzQtQS01a1ZBbEFtMDFlZw?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE1aSE9tZS1FTGt3Q1RMMGlNdXprcTF6ZDg1WGsxXzdRU2xITC1tZ2JJMVo2blBzVHhoZlE1Y1Q3RG9KV2tWQkJpNDBZdnMyNHlWSVdqeGtqN2RGUFhJLXlpTE5oazVVbWtjSzQtQS01a1ZBbEFtMDFlZw?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,16116994856692659709,0,news.google.com,2017-02-18
