title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
Google Chips In $10M for Computer Science Building at University of Washington - EdSurge,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQY2ZqUGJ0ZE92My1EOWtZaUc3TjM3MWh3UkxjZDVPVDFQeWh4NjhtV0tMcURnRGcyZk5yUHNyWHQzeGR4M0hsdnFkVTBrMHFmRFhTTVI3bXNudXVyWjVDZmIwTFZ6alZMS2V1S2RfWk5vQThTc0h0eXVBWXh5VUl6LTlHLTVqNDVMT1diSi0tczlJNkdFemdXRUlQOTlVcEF2UXRlN2dxQ2hrUExKczhSRGh6YnlVb2dJ?oc=5,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQY2ZqUGJ0ZE92My1EOWtZaUc3TjM3MWh3UkxjZDVPVDFQeWh4NjhtV0tMcURnRGcyZk5yUHNyWHQzeGR4M0hsdnFkVTBrMHFmRFhTTVI3bXNudXVyWjVDZmIwTFZ6alZMS2V1S2RfWk5vQThTc0h0eXVBWXh5VUl6LTlHLTVqNDVMT1diSi0tczlJNkdFemdXRUlQOTlVcEF2UXRlN2dxQ2hrUExKczhSRGh6YnlVb2dJ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,surge,[],0.0,0,0,surge,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,3731786637577353962,0,news.google.com,2017-02-12
"Israeli soldiers’ personal Android phones hacked by spies, researchers say - CyberScoop",https://news.google.com/rss/articles/CBMimAFBVV95cUxQNjlPVFNESTVJUnZ4dUY1Vmk5eWJlYmJxNFc1R2JObmZIVUNYYkk2blpoUjhudDdjYjcxUlNjQTRodkxzNjJQT0J6X3Q1Mmk0TzF6S0g1em52TmswWjRwUlgwQllfN0FHTXQtYXJtcHhyZDEzNUFLNDlVa1NRaFNTVnRzNjFhajNCRXFSbkducnJFWjRfMUR3dA?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxQNjlPVFNESTVJUnZ4dUY1Vmk5eWJlYmJxNFc1R2JObmZIVUNYYkk2blpoUjhudDdjYjcxUlNjQTRodkxzNjJQT0J6X3Q1Mmk0TzF6S0g1em52TmswWjRwUlgwQllfN0FHTXQtYXJtcHhyZDEzNUFLNDlVa1NRaFNTVnRzNjFhajNCRXFSbkducnJFWjRfMUR3dA?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\bdata breach\b|\bhack(ed|ing)?\b|\bsecurity flaw\b,[],1.8,0,1,,,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,12418698337769614403,0,news.google.com,2017-02-15
"Battle of the Classrooms: Apple, Google, Microsoft Vie for K-12 Market - EdSurge",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPQnM2V3p4d0kzY2hPWW56RTN2dURvTl95NW9TLTZKa0lfZThGVkRDT1pEamdqWjBiQzRfOFdDekNqdmIxdGt5NjFpNDJSNWtRNVl5eGtmMHdaalhSYk9adGl0cHBpTGk1VzJ0enlMN0RFclByR2NCZU1jd3dDOGtHb0dUendCekU2al9ScXFYWG9Rc0dfWU9wcm9fLWhxRUlOc1Q3MVNBQ3VTOVU?oc=5,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPQnM2V3p4d0kzY2hPWW56RTN2dURvTl95NW9TLTZKa0lfZThGVkRDT1pEamdqWjBiQzRfOFdDekNqdmIxdGt5NjFpNDJSNWtRNVl5eGtmMHdaalhSYk9adGl0cHBpTGk1VzJ0enlMN0RFclByR2NCZU1jd3dDOGtHb0dUendCekU2al9ScXFYWG9Rc0dfWU9wcm9fLWhxRUlOc1Q3MVNBQ3VTOVU?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,surge,[],0.0,0,0,surge,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,4215791522830079355,0,news.google.com,2017-02-21
A note on our lawsuit against Otto and Uber - Waymo,https://news.google.com/rss/articles/CBMieEFVX3lxTE5iMnlEUWNvek9CeVp0NGJMNXdKYlJiT3pHb2lhak5tT3hBYWw5U3JFSW0tNXU0cmY3NTNjaFB0NTR3eW05NlV3TWp6WXVBSVFOUnM3MVBwQnlUbDZjcS1UemRQLVZ3ckw2cVEtUUhVMUFzaXR5bEhVcg?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE5iMnlEUWNvek9CeVp0NGJMNXdKYlJiT3pHb2lhak5tT3hBYWw5U3JFSW0tNXU0cmY3NTNjaFB0NTR3eW05NlV3TWp6WXVBSVFOUnM3MVBwQnlUbDZjcS1UemRQLVZ3ckw2cVEtUUhVMUFzaXR5bEhVcg?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4378511758213850741,0,news.google.com,2017-02-22
Google lawsuit could be a fatal setback for Uber's self-driving dreams - The Guardian,https://news.google.com/rss/articles/CBMitAFBVV95cUxQUHJHY1JZVWV6SWZ6VVJnRTl0a0gxT0dnR3p6eE9hc3l5R2hhU3BqTS1kSWJCcGRBQUFSbDhDUkozdzNOdkxvN0tucWw1QkhfSlVubFg5b3BHY1h6Y3NYaERFcUlPa2s4S3ltbnc5RlplLVhwZ25Qd1pLMTVkY1JqVGtPTU5wZVhSXy1mWFIwTm9HV0dhWDRabVI5ZDBxWFFyWk56cHlkTkpfdEhJSUp4YmswTmc?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxQUHJHY1JZVWV6SWZ6VVJnRTl0a0gxT0dnR3p6eE9hc3l5R2hhU3BqTS1kSWJCcGRBQUFSbDhDUkozdzNOdkxvN0tucWw1QkhfSlVubFg5b3BHY1h6Y3NYaERFcUlPa2s4S3ltbnc5RlplLVhwZ25Qd1pLMTVkY1JqVGtPTU5wZVhSXy1mWFIwTm9HV0dhWDRabVI5ZDBxWFFyWk56cHlkTkpfdEhJSUp4YmswTmc?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.55,lawsuit,[],0.0,0,0,,lawsuit,0.223,weak,hard_trig; conf=0.55; pen:modal; novelty,-0.55,-1,gpt-4o-mini,13459532993985073767,0,news.google.com,2017-02-24
Google’s Lawsuit Against Uber Revolves Around Frickin' Lasers - WIRED,https://news.google.com/rss/articles/CBMiigFBVV95cUxONGxCVVdoTlpXRGN2anNJUmhPdFkxMDh4bS1UM1ZaaVBYVlpwVWJSNjczeGFMRFJkSXpRYzFucVQ3WldIUkppSjBRQjdreXFlNUd1aHJaUFFnalBCaHFTTnVPMU1SeGtQaFNtbGNsUTdiWlFSOERYT2dMek9iREdSU1o4aG1xMFVuSUE?oc=5,https://news.google.com/rss/articles/CBMiigFBVV95cUxONGxCVVdoTlpXRGN2anNJUmhPdFkxMDh4bS1UM1ZaaVBYVlpwVWJSNjczeGFMRFJkSXpRYzFucVQ3WldIUkppSjBRQjdreXFlNUd1aHJaUFFnalBCaHFTTnVPMU1SeGtQaFNtbGNsUTdiWlFSOERYT2dMek9iREdSU1o4aG1xMFVuSUE?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,2200175520675902386,0,news.google.com,2017-02-24
"With a Doozy of a Lawsuit, the Self-Driving Car Wars Have Begun - The Atlantic",https://news.google.com/rss/articles/CBMimwFBVV95cUxQZjlpMWNic1Z0REdKdzBacXNmdUJoakhPc0NWY1d0WVEzU2otN0FXMWpHSXRyQy1BcFpPM0pkTTBJcDlIengwRldFU0N6OUNXVkh1dG91eERtNEFZVFVid2dNa2FJd3ZKN0dGN2Y4QXJZQS1Tc2VWc1VBaGZwTS11Z1JWZERrS1hIa1RjREk4NjNjZktzOTBIUkNiSQ?oc=5,https://news.google.com/rss/articles/CBMimwFBVV95cUxQZjlpMWNic1Z0REdKdzBacXNmdUJoakhPc0NWY1d0WVEzU2otN0FXMWpHSXRyQy1BcFpPM0pkTTBJcDlIengwRldFU0N6OUNXVkh1dG91eERtNEFZVFVid2dNa2FJd3ZKN0dGN2Y4QXJZQS1Tc2VWc1VBaGZwTS11Z1JWZERrS1hIa1RjREk4NjNjZktzOTBIUkNiSQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4296988625207772775,0,news.google.com,2017-02-23
A Lawsuit Against Uber Highlights the Rush to Conquer Driverless Cars (Published 2017) - The New York Times,https://news.google.com/rss/articles/CBMinAFBVV95cUxNNnFEWlI1M1V3R0R5QTVSa016VDBidDNtZTZTUE55NW5tb3ptcExaRnY3Y1RnWGNybjJjM0dOc3hMdFV2M2lCN1dZODhySF95aV9yU0c2eDNnVUgwRlZpUFp2SFprOEZlakVoNUMwZEEtTjlBTnB0djltaHlXNC1ZSmhTVFE5RTRYWHI0VmlqX3RrVzczY0RSLVVtRkM?oc=5,https://news.google.com/rss/articles/CBMinAFBVV95cUxNNnFEWlI1M1V3R0R5QTVSa016VDBidDNtZTZTUE55NW5tb3ptcExaRnY3Y1RnWGNybjJjM0dOc3hMdFV2M2lCN1dZODhySF95aV9yU0c2eDNnVUgwRlZpUFp2SFprOEZlakVoNUMwZEEtTjlBTnB0djltaHlXNC1ZSmhTVFE5RTRYWHI0VmlqX3RrVzczY0RSLVVtRkM?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,11349455180854547063,0,news.google.com,2017-02-23
"YouTube Tops 1 Billion Hours of Video a Day, on Pace to Eclipse TV - The Wall Street Journal",https://news.google.com/rss/articles/CBMirgNBVV95cUxOc2ZuclpGOTBDS3ZDbk9PZl90UmpTZ21tcGZmU0JQbnNfRU02dEVwQUk3R19id0pXbUhJWHAxNnBKeW14aW93WFpoUWtJb2I3aDRuWkR6NDZwTVQ1cVMwNldVR2xzT1JPcHY2LWo2MHZRQnRLZUJBNEJkeDBMYlRZWXJyNUhQdllKOE1OSllQbGRScy1JZTM4UEhyZ0hPTWFEV2NOSEYyaE96U3cyQVBJSmN6R091VlpmM0RHQ3AzU2pkcUdOTHpBMUZrZE1TMjVlT3llYjF3UTBUYXFGamdDcmRhNGtpMGlTdm1vYVlLSXptaHp4YzUzejZySXJjWDI5LUVyYlpmcWVQUUZ2ME9zcTRDUlg0YmRYaTRCd2F4cFF1akk4RUZKc2xvQk9aOGdIUW1HaFFkVVEzaDNZSXFiQ2NQWXd0T3I1UTZYakpZQXFZQi00dTZfOEhmWEM4NzJ4bTY0blhuaEFlSlB0MG44YUJDVHc5eDlPNnpXdTA1NVkxbHpWWE5Zaktlck50eVNRV0s0cENDVG1pVEZvVC1MbUdwVnp2Q2VZMks1eWZR?oc=5,https://news.google.com/rss/articles/CBMirgNBVV95cUxOc2ZuclpGOTBDS3ZDbk9PZl90UmpTZ21tcGZmU0JQbnNfRU02dEVwQUk3R19id0pXbUhJWHAxNnBKeW14aW93WFpoUWtJb2I3aDRuWkR6NDZwTVQ1cVMwNldVR2xzT1JPcHY2LWo2MHZRQnRLZUJBNEJkeDBMYlRZWXJyNUhQdllKOE1OSllQbGRScy1JZTM4UEhyZ0hPTWFEV2NOSEYyaE96U3cyQVBJSmN6R091VlpmM0RHQ3AzU2pkcUdOTHpBMUZrZE1TMjVlT3llYjF3UTBUYXFGamdDcmRhNGtpMGlTdm1vYVlLSXptaHp4YzUzejZySXJjWDI5LUVyYlpmcWVQUUZ2ME9zcTRDUlg0YmRYaTRCd2F4cFF1akk4RUZKc2xvQk9aOGdIUW1HaFFkVVEzaDNZSXFiQ2NQWXd0T3I1UTZYakpZQXFZQi00dTZfOEhmWEM4NzJ4bTY0blhuaEFlSlB0MG44YUJDVHc5eDlPNnpXdTA1NVkxbHpWWE5Zaktlck50eVNRV0s0cENDVG1pVEZvVC1MbUdwVnp2Q2VZMks1eWZR?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,4424744813612624099,0,news.google.com,2017-02-26
Does the Google-Uber Lawsuit Hold the Key to Self-driving Cars? - Knowledge at Wharton,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORG5WeWtoTUVNSEpkZF8weXdJYWg1bW5DZE1uVjBWWDk1OGhrbjFKTnROdlpuaG9BZzk2c2FHVm9Qcm5XNEpPbzcxU0RfR3JyTEdLaEtOY2cxSmQzZ29VblFRaFh3WVJ2ckNUTXhjSEZmRk1HWmh5VWNpOUdmcFNSRkpSZF9kNEFZNlR2LU5JNGg0RW5UVkJpNC1aT0JpWHJCZG9ZSU1MeFV5ZEU?oc=5,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORG5WeWtoTUVNSEpkZF8weXdJYWg1bW5DZE1uVjBWWDk1OGhrbjFKTnROdlpuaG9BZzk2c2FHVm9Qcm5XNEpPbzcxU0RfR3JyTEdLaEtOY2cxSmQzZ29VblFRaFh3WVJ2ckNUTXhjSEZmRk1HWmh5VWNpOUdmcFNSRkpSZF9kNEFZNlR2LU5JNGg0RW5UVkJpNC1aT0JpWHJCZG9ZSU1MeFV5ZEU?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,12360688600256431479,0,news.google.com,2017-03-01
