title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
"More Popular Than Gmail, Facebook and Instagram: The Education App That Hit #1 on the iOS Chart - EdSurge",https://news.google.com/rss/articles/CBMizAFBVV95cUxQdWwxTU9lUFBvY2pBbkRwTm4zX1pIaU5yclBuNDk2c3diZVRGdkcxY3VBR0ZpSFkzWmU1Q0ZjbVBjVzY0dGxSckhUS2xVWlE3SzVKdXJ3eW1rU21Jd19CbkxQUjJscVlHaGF2TkdDcW1iQ1ZQeXBMazZ3UGxJbkw5MTM0cF83cFgxR1p5bWpaRG0xVU5lbGEzeU5rS3R5aUtQRXBoWURKSEN5MVQ1UlZDVGlYSHlCdlJRUGY2NTNRM2pEMS0xdnZ0alMxdlk?oc=5,https://news.google.com/rss/articles/CBMizAFBVV95cUxQdWwxTU9lUFBvY2pBbkRwTm4zX1pIaU5yclBuNDk2c3diZVRGdkcxY3VBR0ZpSFkzWmU1Q0ZjbVBjVzY0dGxSckhUS2xVWlE3SzVKdXJ3eW1rU21Jd19CbkxQUjJscVlHaGF2TkdDcW1iQ1ZQeXBMazZ3UGxJbkw5MTM0cF83cFgxR1p5bWpaRG0xVU5lbGEzeU5rS3R5aUtQRXBoWURKSEN5MVQ1UlZDVGlYSHlCdlJRUGY2NTNRM2pEMS0xdnZ0alMxdlk?oc=5,0,bullish,0.6,surge,[],0.0,0,0,surge,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,8834333044717739611,0,news.google.com,2018-08-16
Facebook VP of Partnerships Dan Rose Leaving the Company After 12 Years - Variety,https://news.google.com/rss/articles/CBMilgFBVV95cUxNNzJGOE5CUk1TaDB2eEV3VlN2X2ZKa2xVUE0xeEZIZktzLTA3ZnA0OVlaS2xtVU91bUU0ZUN2bmZ1a0p1cHpSMl81SEU3NnhqLXBZRnhrMnZaLUIzZV9vakZXS0NOeTRNX2VFMzR1MmpNQnBOMTVyUGdEZTRQTGM5R0pGc19hT2NGYXhFa0hmbi1jWWhCRVE?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxNNzJGOE5CUk1TaDB2eEV3VlN2X2ZKa2xVUE0xeEZIZktzLTA3ZnA0OVlaS2xtVU91bUU0ZUN2bmZ1a0p1cHpSMl81SEU3NnhqLXBZRnhrMnZaLUIzZV9vakZXS0NOeTRNX2VFMzR1MmpNQnBOMTVyUGdEZTRQTGM5R0pGc19hT2NGYXhFa0hmbi1jWWhCRVE?oc=5,0,bullish,0.6,partnership,[],0.0,0,0,partnership,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,9092671186314660426,0,news.google.com,2018-08-21
On Our Way to Lower Emissions and 100% Renewable Energy - Meta Store,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9XYWVJVDJiYW8wTTlSZEY0VzdLNUI2VncyRDlfLWtuR0hvVl83d0duX2dGNDMxUmdkVGxhQ05GMjVFal9wUnJFWi1XVThHOWNnSzh5M0NoNFJSdnBGWm1yS9IBZkFVX3lxTE1VWEN2ZS15dFRFVzhQdEdCV3NKRV9QaDBXenJhaU1KUUpxSDZ3NGFORnQ5XzhXYW91REpoLURBQmNnVENkOW5YeGFmdVdCLXFQdENZUXZ4RkJaTkxtbjNtcVRTN3o2dw?oc=5,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9XYWVJVDJiYW8wTTlSZEY0VzdLNUI2VncyRDlfLWtuR0hvVl83d0duX2dGNDMxUmdkVGxhQ05GMjVFal9wUnJFWi1XVThHOWNnSzh5M0NoNFJSdnBGWm1yS9IBZkFVX3lxTE1VWEN2ZS15dFRFVzhQdEdCV3NKRV9QaDBXenJhaU1KUUpxSDZ3NGFORnQ5XzhXYW91REpoLURBQmNnVENkOW5YeGFmdVdCLXFQdENZUXZ4RkJaTkxtbjNtcVRTN3o2dw?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,11454682265858401640,0,news.google.com,2018-08-27
A Quest for Beautiful Fall Color in the Texas Hill Country - texashillcountry.com,https://news.google.com/rss/articles/CBMibEFVX3lxTE1QanVoU0lmYlJJbFhPT1F3YjNIM21pZ09JdGZLNUZ2V3pUeGJzaEw3dzJQT0NFS2NSNllZYVAxem1aVm5xRUtvb1FCOUFsd2FZUDItRm1pQm1USnAxQk1FY3hwNFJqZTA3NFJ2NA?oc=5,https://news.google.com/rss/articles/CBMibEFVX3lxTE1QanVoU0lmYlJJbFhPT1F3YjNIM21pZ09JdGZLNUZ2V3pUeGJzaEw3dzJQT0NFS2NSNllZYVAxem1aVm5xRUtvb1FCOUFsd2FZUDItRm1pQm1USnAxQk1FY3hwNFJqZTA3NFJ2NA?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,2577638221806784089,0,news.google.com,2018-08-29
"Aleksandr Kogan: The link between Cambridge Analytica and the Facebook data breach -- ""60 Minutes"" interview - CBS News",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSGlfNUVzUlplT1pYblAtTGJVX0RFQzVvaUJJY0VXZHJCWDFXR3UzdElOX0tUVU1Ra1FJb3NNczFoS2pFTkpTMVUzaUZ1WEhKWlloTWxEOXBpa254R0k3QlNPNGVYT2lEN1VLOTE3V0dxREVPYk9SUTNKU2tqYTFfazRwbzh3NmRCeEpJekJSZDNYRVhxTDliczFxZEJYRTJVNTdFZjhCTG5sUdIBrwFBVV95cUxQWEtvdU5BZzFZbl9JbGo5MW1HUU1XeVIzOG9ZTzRYa2JmUzdKS2NtNmV0WG1RWGdMUUN0OF9tTms0dXRVdUVDNFgwemhmTVdMR19RNFVTWmNRYXRfYkNRZ1hxeWdvTjZlQl9iU252WXREb2VUWkpodFppWWtzUFdQZXF4dnlNWUZwMzd0RktBaWZHOVJvb3B3Q3FqemFqcjVxYmNfMFBQUW5kZkJMdEM4?oc=5,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSGlfNUVzUlplT1pYblAtTGJVX0RFQzVvaUJJY0VXZHJCWDFXR3UzdElOX0tUVU1Ra1FJb3NNczFoS2pFTkpTMVUzaUZ1WEhKWlloTWxEOXBpa254R0k3QlNPNGVYT2lEN1VLOTE3V0dxREVPYk9SUTNKU2tqYTFfazRwbzh3NmRCeEpJekJSZDNYRVhxTDliczFxZEJYRTJVNTdFZjhCTG5sUdIBrwFBVV95cUxQWEtvdU5BZzFZbl9JbGo5MW1HUU1XeVIzOG9ZTzRYa2JmUzdKS2NtNmV0WG1RWGdMUUN0OF9tTms0dXRVdUVDNFgwemhmTVdMR19RNFVTWmNRYXRfYkNRZ1hxeWdvTjZlQl9iU252WXREb2VUWkpodFppWWtzUFdQZXF4dnlNWUZwMzd0RktBaWZHOVJvb3B3Q3FqemFqcjVxYmNfMFBQUW5kZkJMdEM4?oc=5,0,bearish,0.78,data breach,[],1.8,0,1,,data breach,0.619,medium,hard_trig; lex=0.90; conf=0.78,-0.78,-1,gpt-4o-mini,3062990153913025358,0,news.google.com,2018-09-01
The Rise (and Decline) of a ‘Star Wars’ Instagram Empire - The Hollywood Reporter,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOb1A2WTJuUk42ZVFmcVkxQ3JNSlhEandralFtMUhMU001UlEwZDhJQTNNNGpoSDg5bHk3ZWVmb1FLeFdOMkpPeEs2YnpsYTVERUZmTmhXd3FUTjdVTjdUdmNfbXhmT0VBTHpGRnZuY2VzbjE0WGtLWjlvZXRFZ2R3anBlelpPQlB2Z2kzeG9QQmhFc2F3YlVxT2VXSjNPR2JpeGlXWHJaR0t4QjZzRE5abkxnTnFCYnd5X0phR2t1MDdwQQ?oc=5,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOb1A2WTJuUk42ZVFmcVkxQ3JNSlhEandralFtMUhMU001UlEwZDhJQTNNNGpoSDg5bHk3ZWVmb1FLeFdOMkpPeEs2YnpsYTVERUZmTmhXd3FUTjdVTjdUdmNfbXhmT0VBTHpGRnZuY2VzbjE0WGtLWjlvZXRFZ2R3anBlelpPQlB2Z2kzeG9QQmhFc2F3YlVxT2VXSjNPR2JpeGlXWHJaR0t4QjZzRE5abkxnTnFCYnd5X0phR2t1MDdwQQ?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3575938857522374227,0,news.google.com,2018-09-01
A systematic review and meta-analysis of direct anterior approach versus posterior approach in total hip arthroplasty - Journal of Orthopaedic Surgery and Research,https://news.google.com/rss/articles/CBMifEFVX3lxTFBGai1pTWE0elY2MXV1TWJOZXNIVzY2RmNoMzBkeDRGd085UDhLdlJ0eGJNRHVtY0Nxdlc1V3pPcnY0ZFkwcUxwOW9McmlMV2J4bEtqZGprbkhqek91M05fZF94TlJ0OWlORENDTi00OWdoWEhnUlBQWGEweGE?oc=5,https://news.google.com/rss/articles/CBMifEFVX3lxTFBGai1pTWE0elY2MXV1TWJOZXNIVzY2RmNoMzBkeDRGd085UDhLdlJ0eGJNRHVtY0Nxdlc1V3pPcnY0ZFkwcUxwOW9McmlMV2J4bEtqZGprbkhqek91M05fZF94TlJ0OWlORENDTi00OWdoWEhnUlBQWGEweGE?oc=5,0,bullish,0.6,surge,[],0.0,0,0,surge,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,9028198146458461808,0,news.google.com,2018-09-05
15 Pokémon Quest Tips Everyone Needs (And 15 Hidden Details Players Miss) - TheGamer,https://news.google.com/rss/articles/CBMia0FVX3lxTE5ZWmpHcjN5QnJYX0ljTE5wbUFDLXQ5LUxYMjFtR19qWFI5UFNtd2pXcHlnWWVoTk1CQkJ2Qnh6WS1ZcV9STUdIbjVmYzd3RXFNaFJsbTBBVkpNWC1lZ3dHUDB4MTZwMnZhMHFR?oc=5,https://news.google.com/rss/articles/CBMia0FVX3lxTE5ZWmpHcjN5QnJYX0ljTE5wbUFDLXQ5LUxYMjFtR19qWFI5UFNtd2pXcHlnWWVoTk1CQkJ2Qnh6WS1ZcV9STUdIbjVmYzd3RXFNaFJsbTBBVkpNWC1lZ3dHUDB4MTZwMnZhMHFR?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,10575376028615258107,0,news.google.com,2018-09-19
"Marianne Faithfull: ‘This is the most honest record I’ve made. It’s open-heart surgery, darling’ - The Guardian",https://news.google.com/rss/articles/CBMipAFBVV95cUxOa2FTUHQ5OXprNm1HS0F4OWtvZEg4Ymh2QmlOeXU1MDdJYlQ0U3B4T0hvQnpQejJuVWNpR3AxdmsyM0l5Wk5najA1TExtd2VaQkFUX1BkOG1jclhFRnBrTWh5RTVuSVJFcFR5QkwyMnN5bzJCSk5iaFR4TGJONkExaTJJTl9QaHdZSHczZDNIbHprOF95Q1kzYjMtajVXOUw3cGJyaQ?oc=5,https://news.google.com/rss/articles/CBMipAFBVV95cUxOa2FTUHQ5OXprNm1HS0F4OWtvZEg4Ymh2QmlOeXU1MDdJYlQ0U3B4T0hvQnpQejJuVWNpR3AxdmsyM0l5Wk5najA1TExtd2VaQkFUX1BkOG1jclhFRnBrTWh5RTVuSVJFcFR5QkwyMnN5bzJCSk5iaFR4TGJONkExaTJJTl9QaHdZSHczZDNIbHprOF95Q1kzYjMtajVXOUw3cGJyaQ?oc=5,0,bullish,0.55,record,[],0.0,0,0,record|surge,,0.124,weak,conf=0.55; pen:low_relevance; novelty,0.55,1,gpt-4o-mini,3714849680452047601,0,news.google.com,2018-09-21
"Dressing Room Selfies With Social Threads (Cute, Affordable Clothes For Fall) - The Mom Edit",https://news.google.com/rss/articles/CBMinwFBVV95cUxQYkJaWkE5TXNseGdVWnoyV0tVTDZqZ1p1ZEVlVFF5QVlVNXlNQktrbV81bnFpVlhaSXEtekRSQ2hSY19jT3hoeTkwSGNkenlPY3g3NGF1ZG9SWTNTN2E5eVBldDJkeFJhcVRkb1dTWWxnaF9qdDZJYUlydm11cUFmOXRDVTJyVXMyU0d5alZPY2ZZUWFwaHRGUzZ4TFhIMU0?oc=5,https://news.google.com/rss/articles/CBMinwFBVV95cUxQYkJaWkE5TXNseGdVWnoyV0tVTDZqZ1p1ZEVlVFF5QVlVNXlNQktrbV81bnFpVlhaSXEtekRSQ2hSY19jT3hoeTkwSGNkenlPY3g3NGF1ZG9SWTNTN2E5eVBldDJkeFJhcVRkb1dTWWxnaF9qdDZJYUlydm11cUFmOXRDVTJyVXMyU0d5alZPY2ZZUWFwaHRGUzZ4TFhIMU0?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,18045337587522953213,0,news.google.com,2018-09-20
Facebook stops sending staff to help political campaigns - BBC,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1UeUhkWG1vSlRsVjg0YVluMzZ4M3Nudk1BeUxvLWNfS1d2VW9aYUtIcGlDeEhBcmlnWFFwa29FMmR4aE1NeXhuYk45Y05sSW53a1FmZHF2SdIBXEFVX3lxTE15X2dIRkV5NjhycDM2a0xtLUF1S0NIWXQ1eFBzYnlNcnItQW1CWkswNjN0X19ycVdrZnlGYWV1bWsyWXJaZ3UwTFBneW91UFl2VEoyaFpSM1hUMDZL?oc=5,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1UeUhkWG1vSlRsVjg0YVluMzZ4M3Nudk1BeUxvLWNfS1d2VW9aYUtIcGlDeEhBcmlnWFFwa29FMmR4aE1NeXhuYk45Y05sSW53a1FmZHF2SdIBXEFVX3lxTE15X2dIRkV5NjhycDM2a0xtLUF1S0NIWXQ1eFBzYnlNcnItQW1CWkswNjN0X19ycVdrZnlGYWV1bWsyWXJaZ3UwTFBneW91UFl2VEoyaFpSM1hUMDZL?oc=5,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,5639921366215295769,0,news.google.com,2018-09-20
Everything you need to know about Facebook’s data breach affecting 50M users - TechCrunch,https://news.google.com/rss/articles/CBMirwFBVV95cUxPdXBQbUZRYVhRODhmTWdGNHJRQXI4M1k3TTdxeVo0TWQ4cXBGVUIySlpjVmpqTDhhYWpUdWNRLXFSclFwQkdxZVJVRGc4ZzRCUVFIU3pBVDZtdWZWXzRyTjdxSXpvQk04TE14LVBQUTR6Y1hCVWVFX2tfT2V1M3pnQ1NfTGxMZnp5Rjh0Ym05bjBiWDh3a1FiSk5KMGZZMGwzVFJQQ1RUTnVHTi1lNmNJ?oc=5,https://news.google.com/rss/articles/CBMirwFBVV95cUxPdXBQbUZRYVhRODhmTWdGNHJRQXI4M1k3TTdxeVo0TWQ4cXBGVUIySlpjVmpqTDhhYWpUdWNRLXFSclFwQkdxZVJVRGc4ZzRCUVFIU3pBVDZtdWZWXzRyTjdxSXpvQk04TE14LVBQUTR6Y1hCVWVFX2tfT2V1M3pnQ1NfTGxMZnp5Rjh0Ym05bjBiWDh3a1FiSk5KMGZZMGwzVFJQQ1RUTnVHTi1lNmNJ?oc=5,0,bearish,0.78,data breach,[],1.8,0,1,,data breach,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,1143782077702436447,0,news.google.com,2018-09-27
Facebook faces $1.6bn fine and formal investigation over massive data breach - The Guardian,https://news.google.com/rss/articles/CBMingFBVV95cUxQUWxlbHA3T3J3M2JMTm4zYnd6QkoyMk1TLWxZNlg3ekVBMFZBRlpKWmVkclkxSkdEWjQta0twZWk0VmZBOW1IZ3puQkZZSlFXWFJtMEhzYjlBN3FWLWNzTjRGaDdLMGRSOG42UkVhd081NkY2YXdEZlFkenRRS3B0d1RzOGhwcTZNMUwwUlM0SjFwbV9MdFFUNnNWWElCUQ?oc=5,https://news.google.com/rss/articles/CBMingFBVV95cUxQUWxlbHA3T3J3M2JMTm4zYnd6QkoyMk1TLWxZNlg3ekVBMFZBRlpKWmVkclkxSkdEWjQta0twZWk0VmZBOW1IZ3puQkZZSlFXWFJtMEhzYjlBN3FWLWNzTjRGaDdLMGRSOG42UkVhd081NkY2YXdEZlFkenRRS3B0d1RzOGhwcTZNMUwwUlM0SjFwbV9MdFFUNnNWWElCUQ?oc=5,0,bearish,0.78,data breach,[],1.8,0,1,,data breach,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3102777967762559707,0,news.google.com,2018-10-02
Here's What Makes the Facebook Data Breach so Harmful - Consumer Reports,https://news.google.com/rss/articles/CBMivAFBVV95cUxNZkpnZVZCcXVLLThOandVMDlUOUt5RVBmWFVvanVVcjRhM0d5V0YxTEVfdXlCYkMxbW1xSlRMOTloRzFmdVBUU3lON1h5T0pNWDJxb3gyTzJMZDN1aWpBekpCWDgzb3RpSVVVSDRmbG9iZENEemNfRzRGb0cwT01mR1RoRHNDaTBXRDRQakhjbGl3LVU2NWYzNTQ3cG0xdUdwN3VQU0xCclhUM0R3ZkFsVGRDLV93c0I0TzZrdA?oc=5,https://news.google.com/rss/articles/CBMivAFBVV95cUxNZkpnZVZCcXVLLThOandVMDlUOUt5RVBmWFVvanVVcjRhM0d5V0YxTEVfdXlCYkMxbW1xSlRMOTloRzFmdVBUU3lON1h5T0pNWDJxb3gyTzJMZDN1aWpBekpCWDgzb3RpSVVVSDRmbG9iZENEemNfRzRGb0cwT01mR1RoRHNDaTBXRDRQakhjbGl3LVU2NWYzNTQ3cG0xdUdwN3VQU0xCclhUM0R3ZkFsVGRDLV93c0I0TzZrdA?oc=5,0,bearish,0.78,data breach,[],1.8,0,1,,data breach,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,15770378390436243292,0,news.google.com,2018-10-11
"Facebook security: Internet attackers hack, steal informate of 29 million Facebook users - BBC",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1xZTJGLW5zR3FIWVlXMlFwRVZLWDBZeFhGRGU4Nm5iRXh4WEE5UG8zck92QTAxTEZwTUxIbkV5STlxb0JaTkNJNzFBUGQxcm5DVUHSAVdBVV95cUxOb3hNSXZwVDd0Zi1ONFNuS1k0V0pEMGpPUjJnX3FfY1dwdzJiNTh6N0tPOExteUpFRENXaGNVYXZKWXlkZG9Cemg4TUI2QVEyTDRPOGZOams?oc=5,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1xZTJGLW5zR3FIWVlXMlFwRVZLWDBZeFhGRGU4Nm5iRXh4WEE5UG8zck92QTAxTEZwTUxIbkV5STlxb0JaTkNJNzFBUGQxcm5DVUHSAVdBVV95cUxOb3hNSXZwVDd0Zi1ONFNuS1k0V0pEMGpPUjJnX3FfY1dwdzJiNTh6N0tPOExteUpFRENXaGNVYXZKWXlkZG9Cemg4TUI2QVEyTDRPOGZOams?oc=5,0,bearish,0.78,\bdata breach\b|\bhack(ed|ing)?\b|\bsecurity flaw\b,[],1.8,0,1,,,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,2201558852926057177,0,news.google.com,2018-10-12
"WhatsApp Bans More Than 100,000 Accounts in Brazil Election - Bloomberg.com",https://news.google.com/rss/articles/CBMirwFBVV95cUxOLVRBMmtyakdhbFZ0LVN0Qk1JZzg5OV9OUjg1a1NJX2MwZHdLSmFxZWt1VnNHaE4xal9WbXE2TVhTQmNaQXJ4amVSMnI2ZnJ4XzJkbGlsdFE1ZS1Md0l2NmFaVkRIc3ZnRlAtdEl4Yy1Xb1ZOMWZTOUpaazBQM3ZmanpqTnVGNkVtLXZvUnNxck03Und3MTBKUmxHenJoUzFEMk1pVU5la1ZKTTM5RUdB?oc=5,https://news.google.com/rss/articles/CBMirwFBVV95cUxOLVRBMmtyakdhbFZ0LVN0Qk1JZzg5OV9OUjg1a1NJX2MwZHdLSmFxZWt1VnNHaE4xal9WbXE2TVhTQmNaQXJ4amVSMnI2ZnJ4XzJkbGlsdFE1ZS1Md0l2NmFaVkRIc3ZnRlAtdEl4Yy1Xb1ZOMWZTOUpaazBQM3ZmanpqTnVGNkVtLXZvUnNxck03Und3MTBKUmxHenJoUzFEMk1pVU5la1ZKTTM5RUdB?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,1642123149910460892,0,news.google.com,2018-10-19
"Facebook user finds missing Berkley, Michigan, pup in Texas - Detroit Free Press",https://news.google.com/rss/articles/CBMiswFBVV95cUxQYWpLMXdodXc0U0RJMjYwSGl6T1FhY0o1UC13Q0RYREM1eGtSZmFLQ1p0VUNhZVhBa1dXa3N2bmYwejdXT3lxbXV4SDRaTGRSNkYxWldGNVJha01sanhzdzJKdl9RX3dzbm5WM3ktemJyaUhwR09YMElHWmZTMUVya3lvWnhRcVBiSVA4LVROYlFHeVVTRUFZQnlaQlFYTnozRmpKem1ERVdhckhDZ08zbXVwaw?oc=5,https://news.google.com/rss/articles/CBMiswFBVV95cUxQYWpLMXdodXc0U0RJMjYwSGl6T1FhY0o1UC13Q0RYREM1eGtSZmFLQ1p0VUNhZVhBa1dXa3N2bmYwejdXT3lxbXV4SDRaTGRSNkYxWldGNVJha01sanhzdzJKdl9RX3dzbm5WM3ktemJyaUhwR09YMElHWmZTMUVya3lvWnhRcVBiSVA4LVROYlFHeVVTRUFZQnlaQlFYTnozRmpKem1ERVdhckhDZ08zbXVwaw?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,10056435493536279519,0,news.google.com,2018-10-27
"TikTok surpasses YouTube, Instagram, Snapchat and Facebook in app rank - Marketing Dive",https://news.google.com/rss/articles/CBMisAFBVV95cUxNZVdQOExnNjdRd21JNnhuWUpkSjR6dFdVc2QxbnJhT2xnVUJKNjBnWV82dWF5NE9NbVlRNEUxSk1TQ1BBUkJiN0dkeUxMZlRpWFFvaTZfNXhmZ3c3ZkpqN2pTM1FfUnRXbWpTQWxxYXJlLXZkYmxOZ0JKMTJRZ3U5SjA0cmxLcWdTMV8tSGxxWENYcEx1M0lNQkdIZ3pUc050LV9DcXFYZWpwNjM4MEgyRw?oc=5,https://news.google.com/rss/articles/CBMisAFBVV95cUxNZVdQOExnNjdRd21JNnhuWUpkSjR6dFdVc2QxbnJhT2xnVUJKNjBnWV82dWF5NE9NbVlRNEUxSk1TQ1BBUkJiN0dkeUxMZlRpWFFvaTZfNXhmZ3c3ZkpqN2pTM1FfUnRXbWpTQWxxYXJlLXZkYmxOZ0JKMTJRZ3U5SjA0cmxLcWdTMV8tSGxxWENYcEx1M0lNQkdIZ3pUc050LV9DcXFYZWpwNjM4MEgyRw?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,4295078457804209885,0,news.google.com,2018-10-31
Instagram's Aids memorial: ‘History does not record itself’ - The Guardian,https://news.google.com/rss/articles/CBMipgFBVV95cUxOMlEyTHZOTm9WdHpfbzJKU0ZnTm5fR1lieTRnS2hEdW1pQzRIN3RBbTkycER2Z2ZxWFNHNTBIOXQxS2FWZGtpSVA2R1Z6OFd5cWVwVlo2NVhKVUlNdzVXUENQRnRmbER3T19Qb3pZMWI2bjVNOWNYSXBjQmtUR2FFQU05TTBmM1o3TlFRRllyUkhWM3hQb2Y3bU16UXJxNTJyQTBiMTZ3?oc=5,https://news.google.com/rss/articles/CBMipgFBVV95cUxOMlEyTHZOTm9WdHpfbzJKU0ZnTm5fR1lieTRnS2hEdW1pQzRIN3RBbTkycER2Z2ZxWFNHNTBIOXQxS2FWZGtpSVA2R1Z6OFd5cWVwVlo2NVhKVUlNdzVXUENQRnRmbER3T19Qb3pZMWI2bjVNOWNYSXBjQmtUR2FFQU05TTBmM1o3TlFRRllyUkhWM3hQb2Y3bU16UXJxNTJyQTBiMTZ3?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,3138320981225665049,0,news.google.com,2018-11-03
"As Facebook Addresses Role in Myanmar Violence, Look Back at Early Warnings | FRONTLINE - PBS",https://news.google.com/rss/articles/CBMiugFBVV95cUxQalV5c012VGVzZHZraW51QW9wdi04WEpnSzRBTmdaZW5YRTZiQ003T2wtZ0hla1Q4VmR5MTFHUWJXWlYwd2NVV18xV043Mmx1TWkxVmQtOFZhSWc5a0h4YmpXT0hvNGJnYUlsZkZZRURNM1lkV0I3UFhPZFRNajRqMXZYdW5hOFYyNTAyTWVESWN6SEY0YlNlRW5nb3NTeUpNWHRZbkUwUldDZGo1UHBoSDFUckM3NUMtYWc?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxQalV5c012VGVzZHZraW51QW9wdi04WEpnSzRBTmdaZW5YRTZiQ003T2wtZ0hla1Q4VmR5MTFHUWJXWlYwd2NVV18xV043Mmx1TWkxVmQtOFZhSWc5a0h4YmpXT0hvNGJnYUlsZkZZRURNM1lkV0I3UFhPZFRNajRqMXZYdW5hOFYyNTAyTWVESWN6SEY0YlNlRW5nb3NTeUpNWHRZbkUwUldDZGo1UHBoSDFUckM3NUMtYWc?oc=5,0,bearish,0.6,warning,[],0.0,0,0,,warning,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,18153907636994123481,0,news.google.com,2018-11-05
How Eva Chen Went From Pre-Med Student to Director of Fashion Partnerships at Instagram - Fashionista,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CMGdwM0JTQWMxa0hsNDBxOHo5YkVPTTE0VU51MkRLLTRYVjFxLTJ3VHRabGpLeE9qRXEzdldLVFA1VHRHeTA1Y2lxcXplbHFSZGtJeEVLTTZ2cno2UU5KTDdlWUdRd3M3?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CMGdwM0JTQWMxa0hsNDBxOHo5YkVPTTE0VU51MkRLLTRYVjFxLTJ3VHRabGpLeE9qRXEzdldLVFA1VHRHeTA1Y2lxcXplbHFSZGtJeEVLTTZ2cno2UU5KTDdlWUdRd3M3?oc=5,0,bullish,0.6,partnership,[],0.0,0,0,partnership,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,16554865541968780220,0,news.google.com,2018-11-05
